Time (s),Acceleration_mm_s2,Velocity_mm_s,Displacement_mm
0.84,-834.7987958045818,151.98067205352208,4.629592965911963
0.85,-1361.3031509483358,84.35054336384837,6.081334528899767
0.86,-1013.8030330385986,74.21251303346239,6.874149810886321
0.87,-86.54045538309619,73.34710847963143,7.61194791845179
0.88,724.7390604424552,80.59449908405598,8.381655956270226
0.89,736.6795743212298,87.96129482726828,9.224434925826847
0.9,61.07014876588791,53.9945331993717,10.107101381537824
0.91,-501.7231175559105,48.9773020238126,10.621960557653745
0.92,-530.6765596940776,43.67053642687182,11.085199749907167
0.93,-61.24841658636775,43.05805226100814,11.518842693346567
0.94,690.6410527400593,49.96446278840874,11.983955268593652
0.95,1385.4773165549975,38.90495893410058,12.55287376230549
0.96,1509.1640797687774,53.99659973178835,13.017381555634936
0.97,803.2147725289288,62.02874745707764,13.597508291579267
0.98,-264.0608104059622,59.38813935301802,14.204592725629745
0.99,-917.6232212105242,50.21190714091278,14.752592958099399
1.0,-944.374456856481,24.852752798452627,15.207493306665702
1.01,-810.6934326271078,16.745818472181547,15.415486163018873
1.02,-1112.7681479420437,5.6181369927611104,15.527305940343584
1.03,-1835.665963584545,-12.73852264308434,15.491704012091969
1.04,-2164.315561901098,-34.38167826209532,15.25610300756607
1.05,-1784.3185134393689,-31.836892793886147,14.823070299273148
1.06,-1233.6745922458906,-44.17363871634505,14.443017641721992
1.07,-733.835478353056,-51.511993499875615,13.964589480640889
1.08,-277.59869065551743,-54.28798040643079,13.435589611109357
1.09,-157.62651421898784,-55.864245548620666,12.8848284813341
1.1,-504.7633911050197,-37.13260027560619,12.300947856292643
1.11,-1005.0998507735266,-47.18359878334145,11.879366860997905
1.12,-1272.860861851164,-59.912207401853095,11.343887830071933
1.13,-935.1786047648734,-69.26399344950183,10.698006825815158
1.14,-39.15163954349188,-69.65550984493674,10.003409309342965
1.15,1035.297767153186,-36.15152318994519,9.358619099251257
1.16,1639.433064816595,-19.757192541779236,9.079075520592635
1.17,1180.083576628005,-7.956356775499186,8.940507774006244
1.18,-229.15610876345124,-10.247917863133699,8.84948640081308
1.19,-1359.26877987405,-23.8406056618742,8.67904378318804
1.2,-1250.8953641888384,-22.159120159304223,8.378092958359858
1.21,-387.6231045432124,-26.035351204736347,8.137120601539655
1.22,145.9224054675379,-24.57612715006097,7.884063209765669
1.23,-511.5369999200033,-29.691497149261004,7.61272508826906
1.24,-3068.151228322238,-60.373009432483386,7.162402555360337
1.25,-7383.81145388555,-81.81668443349929,6.189481888341226
1.26,-11551.570226481525,-197.33238669831454,4.793736532682157
1.27,-12509.620119572151,-322.42858789403607,2.194931659720404
1.28,-9255.15876763568,-414.9801755703929,-1.4921121576017404
1.29,-4256.175586124638,-457.5419314316392,-5.854722692611901
1.3,1332.0052422709462,-270.80289783839373,-10.363541744814745
1.31,7465.69634455272,-196.14593439286654,-12.698285905971046
1.32,11590.225540152542,-80.24367899134111,-14.080233972892083
1.33,12178.033204381934,41.53665305247823,-14.273769102586398
1.34,10207.903366495677,143.61568671743498,-13.348007403736831
1.35,6953.013057238609,129.93620465778002,-11.564199883700551
1.36,4015.499996288116,170.0912046206612,-10.064062837308345
1.37,2249.4331623033863,192.58553624369506,-8.250679132986564
1.38,1613.8182784744022,208.7237190284391,-6.244132856625893
1.39,1829.0811380470236,227.01453040890934,-4.0654416094391514
1.4,2215.235446331115,151.89507238937537,-1.6845345330335024
1.41,1946.8929150512115,171.36400153988748,-0.068239163387188
1.42,652.8269658965669,177.89227119885317,1.6780422003065154
1.43,-821.4377922243359,169.6778932766098,3.4158930226838304
1.44,-1375.0366674809256,155.92752660180054,5.043920122075883
1.45,-1088.4552475729877,88.41990806987067,6.548772625715238
1.46,-435.01409451545305,84.06976712471614,7.4112210016881725
1.47,345.18169567014974,87.52158408141763,8.269177757718841
1.48,652.4063380404365,94.045647461822,9.17701391543504
1.49,164.83708166117214,95.69401827843372,10.125712244136318
1.5,-615.2526008832857,54.58554999042268,11.051889796876491
1.51,-887.7360002090925,45.70818998833175,11.553358496770262
1.52,-518.8799641170701,40.51939034716105,11.984496398447725
1.53,89.26658990376208,41.412056246198674,12.394153631414524
1.54,579.2375703279989,47.20443194947866,12.83723607239291
1.55,714.3507816987676,33.13114521329276,13.344997930972635
1.56,515.834322365265,38.28948843694541,13.702101099223826
1.57,84.87647696498,39.13825320659521,14.08923980744153
1.58,-500.3357454728635,34.13489575186657,14.45560555223384
1.59,-861.5628684984268,25.519267066882303,14.753876366327583
1.6,-642.667419883667,11.63906984381789,14.976935666002223
1.61,-168.73912889172948,9.951678554900594,15.084889407995815
1.62,-113.6164181640226,8.815514373260369,15.17872537263662
1.63,-669.686296670103,2.118651406559338,15.233396201535719
1.64,-1550.8118759729998,-13.389467353170659,15.177042121802662
1.65,-2230.4176872643498,-21.75926659075963,14.931626563907738
1.66,-2172.718931243689,-43.48645590319652,14.605397951437958
1.67,-1420.8692674035449,-57.69514857723197,14.099489929035816
1.68,-617.5145531883256,-63.87029410911522,13.491662715604079
1.69,-275.1903932999933,-66.62219804211516,12.839200254847928
1.7,-457.39543424794886,-43.402014380262116,12.150108502714378
1.71,-752.3711401379069,-50.925725781641184,11.67846980190486
1.72,-528.6108826160848,-56.21183460780203,11.142781999957645
1.73,302.58168647047427,-53.18601774309729,10.59579273820315
1.74,1167.3597823689634,-41.512419919407655,10.122300549890625
1.75,1600.9815997085884,-15.546688200108996,9.787225430681977
1.76,1436.5143543678585,-1.181544656430411,9.70358426639928
1.77,646.4068187120396,5.282523530689985,9.724089160770578
1.78,-467.6338972058171,0.6061845586318135,9.753532701217187
1.79,-1065.8215540055876,-10.052030981424062,9.706303469103226
1.8,-898.3483121679513,-11.604273955362688,9.560865743680587
1.81,-506.9498828567922,-16.67377278393061,9.41947550998412
1.82,-523.3179744540968,-21.906952528471578,9.226571883422109
1.83,-1666.7963408748988,-38.57491593722057,8.924162541093647
1.84,-4121.288083528343,-79.78779677250401,8.332348977545026
1.85,-6779.387689331135,-89.96752925784314,7.195501625353429
1.86,-8465.261645846169,-174.62014571630482,5.872563250482689
1.87,-8711.526950457539,-261.7354152208802,3.6907854457967644
1.88,-8363.663964041441,-345.3720548612946,0.6552480953858901
1.89,-7287.07753375218,-418.2428301988164,-3.162826329914665
1.9,-2539.3910421981054,-270.44619057536056,-7.472224184012735
1.91,5622.190241185862,-214.22428816350194,-9.895576577707047
1.92,12109.929217400491,-93.12499598949702,-11.432322998472042
1.93,13542.002472861092,42.29502873911389,-11.686472834723958
1.94,10871.034212870203,151.00537086781594,-10.71997083668931
1.95,6802.943719247343,133.52620290289258,-8.869769942048784
1.96,3361.598255345725,167.14218545634984,-7.366428000252571
1.97,1427.4673021308038,181.41685847765788,-5.623632780582533
1.98,911.3149405110872,190.53000788276876,-3.7638984487803997
1.99,883.5151162467093,199.36515904523586,-1.8144226141403765
2.0,663.5709177955221,125.58055941944477,0.21240752220175818
2.01,269.49972265416903,128.27555664598646,1.4816881025289144
2.02,122.1032540998772,129.49658918698523,2.7705488316937728
2.03,109.94461843729466,130.59603537135817,4.07101195448549
2.04,-83.32494726048894,129.7627858987533,5.372806060836047
2.05,-128.81101548484463,78.3196779232556,6.663993369049337
2.06,141.09752496631074,79.73065317291871,7.454245024530209
2.07,304.83416414659274,82.77899481438463,8.266793264466726
2.08,167.8466160393371,84.457460974778,9.102975543412539
2.09,-127.8369612240256,83.17909136253775,9.941158305099117
2.1,-422.3769016802513,48.132095921932546,10.751830373640482
2.11,-439.4317491973423,43.73777842995912,11.211179745399942
2.12,-87.47806320807274,42.86299779787839,11.64418362653913
2.13,393.80049393264864,46.80100273720488,12.092503629214546
2.14,796.537125206969,54.76637398927457,12.600340512846943
2.15,1004.9546115565976,39.512549516214,13.198251983317519
2.16,737.1941420107412,46.88449093632141,13.630237185580198
2.17,-51.98360575886425,46.36465487873277,14.09648291465547
2.18,-678.3512219204949,39.58114265952782,14.526211902346772
2.19,-537.1489395917251,34.20965326361057,14.895165881962464
2.2,-45.29449067116463,20.57848763542821,15.234997690065011
2.21,85.95924921329235,21.438080127561133,15.44508052887996
2.22,-288.8065274851041,18.550014852710092,15.645021003781315
2.23,-1075.5852340525057,7.794162512185034,15.776741890605791
2.24,-2098.987477283966,-13.195712260654629,15.749734141863444
2.25,-2628.545052416523,-24.068182584920166,15.48634976663607
2.26,-2045.4956185841856,-44.523138770762024,15.143393159857661
2.27,-857.4386037598795,-53.09752480836082,14.655289841962047
2.28,32.825279893621655,-52.7692720094246,14.12595585787312
2.29,287.3214446253812,-49.896057563170785,13.612629210010143
2.3000000000000003,-19.268235986648698,-30.53468674382007,13.112705222579102
2.31,-551.5959858936898,-36.05064660275697,12.779778555846216
2.32,-806.2332665022658,-44.11297926777963,12.378960426493533
2.33,-535.3186516111873,-49.466165783891505,11.911064701235178
2.34,68.94513733323821,-48.77671441055912,11.419850300262926
2.35,572.2900989508671,-26.246112558603475,10.960697661104877
2.36,710.7230316302638,-19.138882242300838,10.733772687100357
2.37,374.6059653227037,-15.3928225890738,10.561114162943484
2.38,-418.2031021058376,-19.574853610132177,10.386275781947456
2.39,-1108.1849858427806,-30.656703468559982,10.135117996553994
2.4,-978.947136349381,-24.656465312965963,9.779603605050925
2.41,-381.3686563376479,-28.47015187634244,9.513970519104383
2.42,-148.78334483287517,-29.957985324671192,9.221829833099314
2.43,-759.0531202695266,-37.54851652736646,8.884297323839125
2.44,-2691.0539009589693,-64.45905553695616,8.374259463517511
2.45,-6074.415834936719,-76.32535618209988,7.425948116401113
2.46,-10319.961951764804,-179.52497569974793,6.146696456991873
2.47,-13155.235738020729,-311.0773330799552,3.6936849130933576
2.48,-11535.059267640769,-426.4279257563629,0.006158618911766944
2.49,-5862.085981090247,-485.0487855672654,-4.551224937706374
2.5,1199.839345031194,-288.3770995143162,-9.34172082612747
2.51,8312.978142417931,-205.2473180901369,-11.809842914149735
2.52,13311.290030465316,-72.13441778548375,-13.19675159352784
2.53,13985.030356545514,67.71588577997139,-13.2188442535554
2.54,11049.815930318744,178.21404508315882,-11.989194599239749
2.5500000000000003,6571.482871376218,148.70191904620296,-9.878480004839348
2.56,2900.870864298588,177.71062768918884,-8.246417271162388
2.57,1302.3640174631475,190.73426786382032,-6.404192793397342
2.58,1156.1469043042823,202.29573690686314,-4.439042769543924
2.59,1524.4128174350194,217.53986508121335,-2.339864759603542
2.6,1859.7785897911892,143.95229770499452,-0.07147717930184885
2.61,1591.213327582062,159.86443098081514,1.4476064641271993
2.62,681.8030763364164,166.6824617441793,3.080340927752172
2.63,-509.072428819924,161.59173745598008,4.721711923752969
2.64,-1487.2023185031817,146.71971427094826,6.263269182387611
2.65,-1663.823419319754,79.29920480031384,7.647275154131107
2.66,-957.471792350616,69.72448687680769,8.392393612516715
2.67,46.96243782852319,70.19411125509292,9.091986603176219
2.68,632.9098841884345,76.52321009697727,9.825573209936568
2.69,375.9638918876858,80.28284901585413,10.609603505500724
2.7,-286.3974308278269,47.19545931654848,11.398112124117874
2.71,-385.0777386296418,43.344681930252065,11.850812830351877
2.72,158.90698418427468,44.93375177209481,12.292204998863612
2.73,677.32565018158,51.70700827391061,12.77540879909364
2.74,905.0318624250832,60.757326898161445,13.337730474954
2.75,853.1675543672791,42.239393276893196,13.987962121653979
2.76,412.2332226442217,46.361725503335414,14.430967715555122
2.77,-274.47207572866887,43.61700474604873,14.880861366802042
2.78,-708.665870321123,36.5303460428375,15.281598120746475
2.79,-649.1997147726569,30.038348895110932,15.614441595436217
2.8000000000000003,-311.684330071787,16.411667397899777,15.899240867883737
2.81,2.2123419450147703,16.433790817349923,16.063468158959985
2.82,-7.84085922189808,16.355382225130942,16.22741402417239
2.83,-615.7185508282325,10.198196716848617,16.360181918882287
2.84,-1499.4575471468793,-4.796378754620175,16.38719100869343
2.85,-2004.080407200565,-15.141039650334644,16.2390232007872
2.86,-1929.027101330703,-34.431310663641675,15.99116144921732
2.87,-1446.0125431459478,-48.891436095101156,15.574547715423606
2.88,-916.0494301216016,-58.051930396317175,15.039830882966514
2.89,-755.7240680053538,-65.60917107637071,14.421525375603075
2.9,-712.8774253167626,-44.34190954771945,13.729789793573529
2.91,-418.6920738927152,-48.5288302866466,13.265436094401698
2.92,-103.42001236824105,-49.56303041032901,12.774976790916819
2.93,108.06428470953637,-48.48238756323365,12.284749701049005
2.94,416.6136157726101,-44.31625140550755,11.8207565062053
2.95,577.8203740752932,-23.49324848199003,11.40648501085399
2.96,252.10558999848948,-20.972192582005135,11.184157805534014
2.97,-322.5937975021156,-24.198130557026293,10.958306189838856
2.98,-772.5852132000244,-31.923982689026538,10.677695623608592
2.99,-915.9473974318504,-41.08345666334504,10.312658426846733
3.0,-471.25956612746336,-27.917813743857117,9.87826088190691
3.01,358.0537292936486,-24.33727645092063,9.61698543093302
3.02,813.2811623449132,-16.204464827471497,9.41427672454106
3.03,185.9388015042761,-14.345076812428736,9.261529016341557
3.04,-1993.954730512608,-34.28462411755481,9.018380511691639
3.0500000000000003,-5805.3388970014,-56.290342071050894,8.385267325666021
3.06,-10155.733501451785,-157.84767708556873,7.314577229882923
3.0700000000000003,-12548.1908713783,-283.3295857993517,5.108690915458321
3.08,-10824.154423508478,-391.5711300344365,1.7341873362893798
3.09,-5815.465685129233,-449.72578688572884,-2.472297248311447
3.1,355.3685105371516,-271.9917766473711,-6.951786691641878
3.11,6687.518348191047,-205.11659316546064,-9.337328540706038
3.12,11242.96356647246,-92.68695750073604,-10.826346294037021
3.13,12186.238217353444,29.1754246727984,-11.14390395817671
3.14,10509.786016602831,134.27328483882673,-10.326660410618583
3.15,7599.057244688454,128.17932784157705,-8.603974699995893
3.16,4244.904512155998,170.62837296313702,-7.109936195972322
3.17,1605.6881788939154,186.6852547520762,-5.323368057396256
3.18,500.8837160669068,191.69409191274525,-3.431471324072149
3.19,595.4783241683775,197.64887515442902,-1.4847564887362774
3.2,873.9206929702228,125.81660955695752,0.5354282974565239
3.21,697.8793285855763,132.79540284281327,1.828488359455378
3.22,203.16811494152296,134.8270839922285,3.166600793630587
3.23,-375.5495933427264,131.07158805880124,4.4960941538857355
3.24,-811.5789474146887,122.95579858465435,5.766231087103013
3.25,-769.0173291023079,70.26728494427162,6.957338206494441
3.26,-318.2081782500618,67.085203161771,7.644100647024654
3.27,159.05295749139228,68.67573273668492,8.322905326516933
3.28,490.968652297125,73.58541925965618,9.03421108649864
3.29,623.0739497229908,79.81615875688608,9.801218976581353
3.3000000000000003,281.73892853817443,50.3743856978236,10.613467510577124
3.31,-222.166115654681,48.15272454127679,11.106103061772625
3.3200000000000003,-135.3926631119942,46.79879791015685,11.580860674029793
3.33,614.9071482305245,52.947869392462096,12.079594010542888
3.34,1231.687108766068,65.26474048012278,12.67065705990581
3.35,1050.976092578998,46.19302995351532,13.375853269335988
3.36,327.91961647543445,49.47222611826967,13.854179549694912
3.37,-426.9187485750492,45.203038632519174,14.327555873448857
3.38,-920.9364208601178,35.993674423917994,14.733539438731041
3.39,-913.8167985175772,26.85550643874222,15.047785343044342
3.4,-460.5448137012433,13.563898020173134,15.293313166746703
3.41,-178.0966133067697,11.782931887105438,15.420047316283096
3.42,-553.3002239982402,6.249929647123036,15.510211623954238
3.43,-1326.8887594863802,-7.018957947740766,15.50636648245115
3.44,-1893.418923659713,-25.953147184337897,15.341505956790757
3.45,-1969.0966344994488,-27.82519006185874,14.983519653222405
3.46,-1622.7963630760717,-44.05315369261946,14.624127934450016
3.47,-925.061303200501,-53.30376672462447,14.137343332363796
3.48,-221.66020853757703,-55.520368810000235,13.593222654690674
3.49,-67.11106330978274,-56.19147944309806,13.034663413425182
3.5,-454.82644157995264,-37.02766439086024,12.450007296915203
3.51,-877.4025221310517,-45.801689612170755,12.035860526900048
3.52,-956.8707909183062,-55.370397521353816,11.530000091232425
3.53,-388.36615972208944,-59.25405911857471,10.956877808032782
3.54,725.0264673480839,-52.003794445093874,10.40058854021444
3.5500000000000003,1774.7278662541569,-20.883176138233644,9.969286989076208
3.56,1979.457796835782,-1.088598169875823,9.85942811753566
3.5700000000000003,1069.0392980912932,9.60179481103711,9.901994100741467
3.58,-268.0599794263049,6.92119501677406,9.984609049880522
3.59,-1190.1804073124931,-4.980609056350872,9.994311979682639
3.6,-1460.2901937311508,-11.938339324455844,9.871491379432573
3.61,-1200.4051496698405,-23.942390821154248,9.692087728704523
3.62,-705.1508290263935,-30.993899111418184,9.417406279041662
3.63,-883.3027479538957,-39.82692659095714,9.063302150529786
3.64,-2819.6279978270845,-68.023206569228,8.524051484728862
3.65,-6244.817801988919,-79.53689519006753,7.5315785289371355
3.66,-9966.9153242728,-179.20604843279554,6.23786381082282
3.67,-12582.797437002167,-305.0340228028172,3.816663454644756
3.68,-11815.57485710399,-423.1897713738571,0.17554448376138454
3.69,-6908.193886513605,-492.2717102389932,-4.401762924302868
3.7,196.12060932529937,-298.8990674211161,-9.314673996226535
3.71,7444.224258617717,-224.45682483493894,-11.93145345750681
3.72,12764.971502844675,-96.80710980649219,-13.537773130713967
3.73,13965.890719835465,42.85179739186246,-13.807549692787116
3.74,11414.296347980537,156.99476087166784,-12.808316901469464
3.75,7650.081445591568,142.3416572197825,-10.855865220473207
3.76,4226.586640991412,184.60752362969663,-9.221119316225812
3.77,1737.243770004739,201.97996132974401,-7.288181891428608
3.78,753.7641524689319,209.51760285443333,-5.230694070507721
3.79,932.2807939050311,218.84041079348364,-3.088904002268136
3.8,1229.146776731968,140.90071978670048,-0.8390425554967014
3.81,1248.733812605902,153.3880579127595,0.6324013330005986
3.82,983.7433149423308,163.2254910621828,2.2154690778753103
3.83,248.02876967055292,165.70577875888833,3.8601254269806664
3.84,-652.8689657730138,159.1770891011582,5.484539766280899
3.85,-1107.3773024048987,90.28552862547792,7.020941792172236
3.86,-752.1322722264968,82.76420590321295,7.886190464815691
3.87,166.84324628674153,84.43263836608037,8.722174686162157
3.88,918.9112016984536,93.6217503830649,9.612446629907883
3.89,871.8450486821187,102.34020086988609,10.592256386172638
3.9,214.638773274791,63.696257019323454,11.62639033353524
3.91,-350.7437216250008,60.18881980307344,12.245815717647224
3.92,-433.9593812258542,55.8492259908149,12.826005946616664
3.93,-203.8438205825809,53.81078778498909,13.374306015495685
3.94,-53.28373807477326,53.27795040424136,13.909749706441838
3.95,-74.68034100833289,32.023606906957625,14.438795193433835
3.96,27.42835741243268,32.29789048108195,14.760402680374034
3.97,92.13684380898616,33.219258919171814,15.087988427375302
3.98,-219.1465722022953,31.02779319714886,15.409223687956906
3.99,-579.4732888458493,25.233060308690366,15.690527955486104
4.0,-548.8519975237363,12.036504709622768,15.915415958696821
4.01,-183.13404569085412,10.205164252714226,16.026624303508505
4.0200000000000005,-101.13354632691768,9.19382878944505,16.123619268719303
4.03,-708.8044519344218,2.1057842701008322,16.18011733401703
4.04,-1550.8345499754237,-13.402561229653404,16.123633449219266
4.05,-2003.0857345785969,-20.381406370866287,15.889453550193801
4.0600000000000005,-1960.9629444667944,-39.99103581553423,15.587591339261799
4.07,-1518.1788237329722,-55.17282405286396,15.111772039919808
4.08,-886.4027483878787,-64.03685153674274,14.515723661971775
4.09,-583.5472120617258,-69.87232365736,13.846177786001261
4.1,-706.070118166702,-46.899279505208455,13.112151043519326
4.11,-806.3375514543197,-54.96265501975165,12.602841370894525
4.12,-669.5710873517726,-61.65836589326938,12.01973626632942
4.13,-235.6400462151321,-64.0147663554207,11.39137060508597
4.14,584.7011159331462,-58.167755196089246,10.780457997328421
4.15,1453.2002627930294,-26.600869527699263,10.27144045850718
4.16,1753.5027032944993,-9.065842494754271,10.093106898394913
4.17,1085.0007462351189,1.784164967596917,10.056698510759125
4.18,-202.79030030308277,-0.24373803543391093,10.064400645419939
4.19,-1132.2840798859518,-11.566578834293429,10.005349061071303
4.2,-1131.6578462149066,-13.949842635890823,9.833100380417624
4.21,-661.2997839613189,-20.56284047550401,9.66053696486065
4.22,-783.6492406723536,-28.399332882227547,9.415726098071993
4.23,-2553.295508600325,-53.932287968230796,9.004067993819701
4.24,-5874.693627030819,-112.67922423853898,8.171010432785852
4.25,-9402.842792165422,-126.01142324522847,6.574076050792192
4.26,-11524.258743651357,-241.25401068174205,4.737748881157339
4.2700000000000005,-10970.554998858725,-350.9595606703293,1.7766810243969822
4.28,-7691.142326314339,-427.8709839334727,-2.1174716986220283
4.29,-3228.8322327961077,-460.15930626143376,-6.5576231495965605
4.3,1677.2027676763464,-270.2941155752842,-11.07535607382708
4.3100000000000005,7203.135256873824,-198.26276300654595,-13.418140466736233
4.32,11849.740997780827,-79.76535302873768,-14.808281046912652
4.33,13782.618342934948,58.06083040061179,-14.916803660053283
4.34,12596.322250463509,184.0240529052469,-13.70637924352399
4.3500000000000005,8817.3218857743,165.93466792289325,-11.425272620182806
4.36,4126.919662039854,207.2038645432918,-9.55957995785188
4.37,727.546815592208,214.47933269921387,-7.451163971639352
4.38,-386.20093693853903,210.61732332982848,-5.32568069149414
4.39,274.9304283185373,213.36662761301386,-3.205760936779929
4.4,1621.2226615614254,139.95397783309247,-0.991033527571719
4.41,2598.404914976453,165.938026982857,0.5384264965080283
4.42,2493.060189512172,190.86862887797872,2.322459775812207
4.43,1141.361773929124,202.28224661726995,4.288214153288451
4.44,-481.09436181013655,197.47130299916859,6.286981901370644
4.45,-1262.4756562188013,112.6846353053143,8.19857114855139
4.46,-1260.5194604899048,100.07944070041526,9.262391528580038
4.47,-1177.1665278582825,88.30777542183243,10.204327609191276
4.48,-1170.442347183798,76.60335194999445,11.02888324605041
4.49,-1028.6713023076525,66.31663892691792,11.743483200434971
4.5,-772.5729049865046,35.71770984616772,12.368020944454825
4.51,-475.3878699601184,30.963831146566537,12.701428649418498
4.5200000000000005,-16.557874282839197,30.798252403738147,13.010239067170021
4.53,780.8239538673844,38.60649194241199,13.357262788900771
4.54,1646.2294245489386,55.06878618790138,13.825639179552338
4.55,2023.2796495153257,45.90473312113447,14.477491023907119
4.5600000000000005,1636.078443283975,62.26551755397422,15.018342277282661
4.57,629.9185752933805,68.56470330690803,15.672493381587072
4.58,-382.1366272558973,64.74333703434905,16.339033583293357
4.59,-872.8803117950657,56.01453391639839,16.942822938047097
4.6000000000000005,-898.985124317789,28.666801298267966,17.45801902099519
4.61,-724.7916483592296,21.41888481467567,17.70844745155991
4.62,-830.3914266719557,13.114970547956114,17.88111672837307
4.63,-1658.2632377818695,-3.46766182986258,17.92935327196354
4.64,-2687.3436503670187,-30.34109833353277,17.760309471146563
4.65,-2903.926546807737,-36.19897027160616,17.311702160470848
4.66,-2219.168382504408,-58.39065409665024,16.838754038629563
4.67,-1233.3100830782062,-70.7237549274323,16.19318199350915
4.68,-375.0412208244335,-74.47416713567664,15.467192383193606
